canal,I_gamma
3832,3
3833,1
3834,2
3835,0
3836,1
3837,0
3838,0
3839,1
3840,1
3841,1
3842,0
3843,1
3844,1
3845,1
3846,2
3847,1
3848,3
3849,0
3850,2
3851,3
3852,2
3853,1
3854,3
3855,3
3856,2
3857,1
3858,0
3859,1
3860,3
3861,0
3862,1
3863,1
3864,0
3865,2
3866,2
3867,1
3868,1
3869,1
3870,0
3871,1
3872,2
3873,1
3874,1
3875,1
3876,0
3877,0
3878,2
3879,1
3880,1
3881,1
3882,2
3883,2
3884,1
3885,4
3886,0
3887,1
3888,2
3889,1
3890,2
3891,2
3892,1
3893,3
3894,1
3895,0
3896,0
3897,0
3898,2
3899,4
3900,1
3901,3
3902,4
3903,3
3904,2
3905,1
3906,1
3907,2
3908,2
3909,1
3910,3
3911,1
3912,1
3913,0
3914,2
3915,0
3916,1
3917,1
3918,1
3919,2
3920,1
3921,0
3922,3
3923,1
3924,1
3925,0
3926,1
3927,1
3928,1
3929,0
3930,0
3931,5
3932,1
3933,0
3934,2
3935,0
3936,0
3937,0
3938,0
3939,1
3940,3
3941,2
3942,3
3943,0
3944,0
3945,1
3946,1
3947,2
3948,0
3949,1
3950,4
3951,0
3952,0
3953,1
3954,4
3955,0
3956,0
3957,0
3958,2
3959,3
3960,0
3961,1
3962,0
3963,1
3964,1
3965,0
3966,0
3967,1
3968,1
3969,1
3970,2
3971,4
3972,0
3973,1
3974,1
3975,1
3976,1
3977,0
3978,1
3979,1
3980,1
3981,2
3982,1
3983,0
3984,3
3985,0
3986,1
3987,3
3988,0
3989,0
3990,1
3991,0
3992,2
3993,0
3994,0
3995,1
3996,3
3997,1
3998,1
3999,1
4000,1
4001,1
4002,3
4003,3
4004,0
4005,0
4006,2
4007,1
4008,1
4009,2
4010,2
4011,2
4012,1
4013,2
4014,2
4015,0
4016,1
4017,3
4018,3
4019,0
4020,3
4021,0
4022,1
4023,3
4024,0
4025,0
4026,1
4027,1
4028,3
4029,1
4030,1
4031,4
4032,2
4033,0
4034,0
4035,3
4036,0
4037,3
4038,2
4039,3
4040,1
4041,0
4042,0
4043,3
4044,1
4045,2
4046,1
4047,2
4048,2
4049,2
4050,2
4051,2
4052,1
4053,2
4054,1
4055,0
4056,1
4057,2
4058,0
4059,2
4060,1
4061,4
4062,2
4063,3
4064,1
4065,3
4066,1
4067,1
4068,2
4069,1
4070,1
4071,0
4072,2
4073,0
4074,2
4075,0
4076,2
4077,1
4078,2
4079,2
4080,0
4081,1
4082,1
4083,2
4084,1
4085,2
4086,2
4087,1
4088,0
4089,0
4090,0
4091,1
4092,1
4093,0
4094,2
4095,2
4096,1
4097,0
4098,0
4099,2
4100,0
4101,1
4102,2
4103,0
4104,0
4105,2
4106,1
4107,3
4108,2
4109,0
4110,3
4111,1
4112,1
4113,3
4114,2
4115,1
4116,0
4117,0
4118,0
4119,1
4120,1
4121,1
4122,3
4123,0
4124,1
4125,3
4126,2
4127,3
4128,1
4129,1
4130,1
4131,1
4132,0
4133,1
4134,1
4135,0
4136,0
4137,1
4138,1
4139,1
4140,0
4141,5
4142,2
4143,2
4144,2
4145,2
4146,1
4147,2
4148,1
4149,1
4150,1
4151,0
4152,1
4153,4
4154,0
4155,0
4156,1
4157,1
4158,6
4159,0
4160,1
4161,1
4162,0
4163,0
4164,2
4165,1
4166,0
4167,1
4168,1
4169,1
4170,1
4171,2
4172,2
4173,0
4174,2
4175,1
4176,3
4177,1
4178,1
4179,0
4180,1
4181,2
4182,0
4183,2
4184,0
4185,2
4186,2
4187,3
4188,1
4189,0
4190,0
4191,1
4192,4
4193,1
4194,2
4195,2
4196,2
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,2
4204,3
4205,0
4206,2
4207,3
4208,5
4209,3
4210,0
4211,1
4212,1
4213,0
4214,1
4215,0
4216,0
4217,2
4218,1
4219,2
4220,2
4221,3
4222,0
4223,3
4224,3
4225,1
4226,0
4227,2
4228,0
4229,2
4230,2
4231,1
4232,1
4233,0
4234,1
4235,1
4236,1
4237,1
4238,2
4239,3
4240,3
4241,0
4242,0
4243,1
4244,0
4245,2
4246,2
4247,2
4248,2
4249,1
4250,1
4251,0
4252,3
4253,2
4254,2
4255,1
4256,0
4257,2
4258,2
4259,1
4260,5
4261,0
4262,1
4263,4
4264,0
4265,1
4266,1
4267,1
4268,1
4269,0
4270,2
4271,1
4272,1
4273,2
4274,0
4275,1
4276,0
4277,0
4278,0
4279,2
4280,2
4281,0
4282,0
4283,0
4284,1
4285,4
4286,1
4287,1
4288,0
4289,2
4290,0
4291,2
4292,4
4293,1
4294,1
4295,2
4296,2
4297,3
4298,0
4299,0
4300,1
4301,3
4302,1
4303,1
4304,1
4305,1
4306,2
4307,1
4308,0
4309,1
4310,1
4311,0
4312,1
4313,0
4314,0
4315,2
4316,2
4317,2
4318,0
4319,1
4320,1
4321,0
4322,0
4323,0
4324,3
4325,2
4326,3
4327,0
4328,3
4329,1
4330,1
4331,3
4332,1
4333,3
4334,0
4335,0
4336,0
4337,0
4338,1
4339,1
4340,1
4341,1
4342,0
4343,2
4344,2
4345,2
4346,0
4347,0
4348,0
4349,0
4350,0
4351,1
4352,2
4353,0
4354,1
4355,1
4356,2
4357,4
4358,0
4359,2
4360,0
4361,1
4362,1
4363,0
4364,2
4365,2
4366,0
4367,0
4368,1
4369,1
4370,0
4371,2
4372,0
4373,1
4374,0
4375,1
4376,0
4377,1
4378,3
4379,2
4380,1
4381,0
4382,3
4383,1
4384,2
4385,0
4386,2
4387,1
4388,1
4389,0
4390,1
4391,2
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4399,2
4400,0
4401,1
4402,1
4403,2
4404,0
4405,2
4406,1
4407,2
4408,0
4409,0
4410,3
4411,0
4412,2
4413,1
4414,2
4415,1
4416,1
4417,0
4418,1
4419,1
4420,3
4421,0
4422,0
4423,0
4424,1
4425,5
4426,3
4427,1
4428,2
4429,2
4430,2
4431,1
4432,1
4433,0
4434,2
4435,1
4436,0
4437,0
4438,2
4439,2
4440,0
4441,3
4442,0
4443,1
4444,3
4445,2
4446,2
4447,1
4448,1
4449,0
4450,2
4451,0
4452,1
4453,1
4454,2
4455,0
4456,0
4457,1
4458,0
4459,1
4460,1
4461,0
4462,1
4463,1
4464,1
4465,0
4466,0
4467,0
4468,1
4469,2
4470,0
4471,2
4472,2
4473,0
4474,1
4475,1
4476,4
4477,2
4478,0
4479,2
4480,0
4481,2
4482,0
4483,2
4484,0
4485,0
4486,1
4487,2
4488,0
4489,1
4490,0
4491,1
4492,1
4493,0
4494,1
4495,0
4496,1
4497,2
4498,0
4499,1
4500,1
4501,3
4502,1
4503,2
4504,2
4505,1
4506,1
4507,3
4508,1
4509,1
4510,0
4511,0
4512,2
4513,1
4514,1
4515,2
4516,2
4517,3
4518,0
4519,1
4520,2
4521,2
4522,1
4523,0
4524,2
4525,1
4526,0
4527,2
4528,0
4529,1
4530,0
4531,2
4532,0
4533,0
4534,1
4535,1
4536,0
4537,2
4538,1
4539,2
4540,0
4541,0
4542,1
4543,1
4544,2
4545,0
4546,2
4547,1
4548,1
4549,0
4550,2
4551,2
4552,0
4553,0
4554,2
4555,0
4556,0
4557,2
4558,1
4559,0
4560,0
4561,0
4562,0
4563,0
4564,1
4565,0
4566,0
4567,1
4568,1
4569,0
4570,1
4571,1
4572,3
4573,0
4574,1
4575,2
4576,2
4577,0
4578,4
4579,2
4580,4
4581,4
4582,3
4583,0
4584,2
4585,0
4586,0
4587,1
4588,4
4589,0
4590,1
4591,1
4592,0
4593,1
4594,1
4595,0
4596,2
4597,2
4598,0
4599,1
4600,0
4601,1
4602,1
4603,1
4604,1
4605,2
4606,0
4607,1
4608,3
4609,1
4610,2
4611,0
4612,2
4613,0
4614,0
4615,1
4616,2
4617,1
4618,2
4619,2
4620,1
4621,4
4622,0
4623,2
4624,2
4625,2
4626,4
4627,3
4628,1
4629,0
4630,0
4631,0
4632,2
4633,1
4634,1
4635,2
4636,1
4637,1
4638,0
4639,3
4640,1
4641,2
4642,1
4643,2
4644,3
4645,1
4646,0
4647,2
4648,4
4649,4
4650,1
4651,0
4652,0
4653,0
4654,1
4655,1
4656,0
4657,2
4658,2
4659,1
4660,1
4661,2
4662,2
4663,0
4664,0
4665,0
4666,2
4667,1
4668,1
4669,1
4670,1
4671,4
4672,1
4673,1
4674,0
4675,2
4676,0
4677,1
4678,3
4679,2
4680,2
4681,1
4682,2
4683,2
4684,0
4685,1
4686,1
4687,0
4688,1
4689,0
4690,2
4691,2
4692,2
4693,0
4694,0
4695,0
4696,1
4697,2
4698,2
4699,1
4700,1
4701,1
4702,4
4703,2
4704,2
4705,1
4706,4
4707,1
4708,2
4709,2
4710,2
4711,1
4712,3
4713,0
4714,2
4715,1
4716,3
4717,2
4718,2
4719,0
4720,1
4721,3
4722,1
4723,0
4724,0
4725,2
4726,1
4727,0
4728,2
4729,2
4730,0
4731,2
4732,1
4733,4
4734,2
4735,1
4736,2
4737,1
4738,2
4739,2
4740,2
4741,0
4742,1
4743,1
4744,2
4745,2
4746,1
4747,0
4748,2
4749,4
4750,3
4751,1
4752,2
4753,1
4754,0
4755,2
4756,1
4757,1
4758,3
4759,4
4760,3
4761,0
4762,2
4763,1
4764,2
4765,1
4766,1
4767,2
4768,1
4769,3
4770,0
4771,2
4772,0
4773,1
4774,0
4775,0
4776,0
4777,0
4778,3
4779,0
4780,1
4781,0
4782,2
4783,0
4784,2
4785,0
4786,1
4787,1
4788,2
4789,0
4790,1
4791,1
4792,0
4793,3
4794,1
4795,0
4796,1
4797,0
4798,2
4799,0
4800,1
4801,0
4802,0
4803,0
4804,0
4805,1
4806,1
4807,1
4808,0
4809,1
4810,0
4811,1
4812,2
4813,1
4814,2
4815,0
4816,1
4817,1
4818,2
4819,2
4820,2
4821,2
4822,0
4823,0
4824,0
4825,1
4826,1
4827,0
4828,0
4829,0
4830,0
4831,4
4832,0
4833,2
4834,0
4835,1
4836,1
4837,1
4838,0
4839,1
4840,0
4841,1
4842,1
4843,2
4844,1
4845,0
4846,0
4847,0
4848,2
4849,2
4850,0
4851,1
4852,0
4853,0
4854,1
4855,2
4856,0
4857,0
4858,0
4859,1
4860,2
4861,1
4862,1
4863,1
4864,0
4865,1
4866,1
4867,1
4868,1
4869,1
4870,1
4871,0
4872,1
4873,0
4874,4
4875,2
4876,1
4877,1
4878,0
4879,0
4880,0
4881,0
4882,0
4883,1
4884,0
4885,0
4886,1
4887,0
4888,1
4889,0
4890,1
4891,0
4892,0
4893,1
4894,0
4895,1
4896,0
4897,0
4898,1
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,2
4910,1
4911,1
4912,0
4913,0
4914,0
4915,1
4916,0
4917,1
4918,1
4919,1
4920,1
4921,0
4922,0
4923,1
4924,1
4925,1
4926,0
4927,2
4928,0
4929,1
4930,1
4931,1
4932,1
4933,1
4934,0
4935,0
4936,1
4937,1
4938,0
4939,1
4940,1
4941,3
4942,0
4943,0
4944,0
4945,0
4946,2
4947,0
4948,0
4949,1
4950,1
4951,0
4952,0
4953,1
4954,2
4955,1
4956,0
4957,1
4958,1
4959,1
4960,0
4961,0
4962,0
4963,0
4964,0
4965,0
4966,0
4967,1
4968,0
4969,1
4970,0
4971,0
4972,0
4973,0
4974,0
4975,1
4976,0
4977,2
4978,0
4979,1
4980,0
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,2
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,1
4998,0
4999,1
5000,0
5001,0
5002,0
5003,0
5004,0
5005,2
5006,1
5007,0
5008,0
5009,0
5010,1
5011,0
5012,1
5013,0
5014,1
5015,0
5016,0
5017,0
5018,0
5019,0
5020,1
5021,1
5022,0
5023,0
5024,1
5025,0
5026,0
5027,0
5028,0
5029,1
5030,1
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,1
5039,1
5040,0
5041,0
5042,0
5043,0
5044,0
5045,1
5046,0
5047,1
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,1
5055,0
5056,0
5057,1
5058,0
5059,2
5060,0
5061,2
5062,0
5063,0
5064,0
5065,0
5066,0
5067,1
5068,1
5069,0
5070,1
5071,0
5072,0
5073,0
5074,1
5075,0
5076,1
5077,0
5078,0
5079,0
5080,0
5081,0
5082,1
5083,1
5084,0
5085,1
5086,0
5087,1
5088,0
5089,0
5090,0
5091,1
5092,0
5093,0
5094,0
5095,1
5096,0
5097,0
5098,0
5099,1
5100,0
5101,0
5102,0
5103,0
5104,0
5105,0
5106,1
5107,0
5108,1
5109,0
5110,0
5111,0
5112,1
5113,0
5114,0
5115,0
5116,0
5117,1
5118,0
5119,0
5120,0
5121,1
5122,2
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,1
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,0
5146,0
5147,1
5148,1
5149,0
5150,0
5151,0
5152,0
5153,0
5154,0
5155,0
5156,1
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,1
5164,0
5165,1
5166,0
5167,0
5168,1
5169,1
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,1
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,1
5186,0
5187,0
5188,0
5189,0
5190,0
5191,0
5192,0
5193,0
5194,2
5195,2
5196,0
5197,1
5198,2
5199,2
5200,5
5201,8
5202,5
5203,16
5204,10
5205,14
5206,12
5207,18
5208,19
5209,12
5210,13
5211,4
5212,6
5213,3
5214,6
5215,3
5216,5
5217,2
5218,0
5219,0
5220,0
5221,2
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,1
5238,0
5239,0
5240,1
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,0
5267,1
5268,0
5269,0
5270,0
5271,1
5272,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,1
5284,1
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,1
5296,1
5297,0
5298,1
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,0
5311,0
5312,0
5313,0
5314,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,1
5332,0
5333,1
5334,0
5335,0
5336,0
5337,0
5338,0
5339,1
5340,0
5341,0
5342,0
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5349,0
5350,2
5351,0
5352,0
5353,0
5354,0
5355,0
5356,1
5357,0
5358,0
5359,0
5360,1
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,1
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,1
5398,0
5399,0
5400,1
5401,0
5402,0
5403,0
5404,1
5405,1
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,1
5418,2
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5430,1
5431,1
5432,2
5433,0
5434,0
5435,0
5436,1
5437,0
5438,0
5439,1
5440,0
5441,0
5442,0
5443,0
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,1
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,1
5479,0
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,1
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,1
5527,1
5528,0
5529,0
5530,0
5531,0
5532,0
5533,1
5534,1
5535,0
5536,0
5537,0
5538,0
5539,0
5540,1
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,1
5558,0
5559,1
5560,0
5561,0
5562,0
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
5601,1
5602,0
5603,0
5604,0
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,1
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,1
5631,0
5632,0
5633,0
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,1
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,0
5648,0
5649,0
5650,1
5651,0
5652,0
5653,0
5654,0
5655,0
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,2
5677,0
5678,1
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,1
5692,0
5693,1
5694,0
5695,1
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,0
5709,1
5710,0
5711,1
5712,0
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0
5719,0
5720,0
5721,0
5722,0
5723,0
5724,0
5725,0
5726,0
5727,0
5728,0
5729,0
5730,0
5731,0
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,0
5751,0
5752,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0
5767,0
5768,1
5769,0
5770,1
5771,0
5772,0
5773,0
5774,0
5775,1
5776,0
5777,0
5778,0
5779,0
5780,0
5781,1
5782,1
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,2
5792,0
5793,0
5794,0
5795,0
5796,0
5797,0
5798,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,1
5805,1
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,1
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,0
5825,0
5826,0
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,0
5840,0
5841,0
5842,0
5843,0
5844,0
5845,0
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,0
5859,0
5860,1
5861,0
5862,0
5863,0
5864,1
5865,0
5866,0
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,1
5874,0
5875,0
5876,0
5877,0
5878,0
5879,1
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,0
5887,1
5888,0
5889,0
5890,0
5891,0
5892,1
5893,0
5894,0
5895,0
5896,0
5897,0
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,1
5908,0
5909,0
5910,0
5911,0
5912,0
5913,1
5914,0
5915,0
5916,0
5917,0
5918,0
5919,0
5920,0
5921,0
5922,0
5923,0
5924,1
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,0
5932,0
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,0
5946,0
5947,1
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,1
5966,1
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,1
5976,0
5977,1
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
